"","year","country","demo","lcl","ucl"
"1",1945,"AFG",2.63093271985217e-08,1.19210938476923e-18,0.998280709439317
"2",1945,"ALB",2.84845658116272e-08,9.0480921113033e-19,0.99888608066612
"3",1945,"ALG",0.0302430327266756,5.53619057873393e-19,0.999999999999999
"4",1945,"ANG",0.0293962105214144,1.89405298046106e-18,0.999999999999998
"5",1945,"ARG",3.25959086055307e-08,1.65987911629475e-18,0.998440187835154
"6",1945,"ARM",0.0476998742872808,1.63896350137631e-18,0.999999999999999
"7",1945,"AUL",0.999999780907711,0.00260576344602726,1
"8",1945,"AUS",1.79020131226329e-08,3.39152426744043e-19,0.998942861672348
"9",1945,"AZE",0.0395365850538367,2.31958617510319e-18,0.999999999999999
"10",1945,"BAH",0.0257507312056756,5.98669076912298e-19,0.999999999999999
"11",1945,"BAR",0.0479059451443165,2.01723037938262e-18,0.999999999999999
"12",1945,"BEL",0.999999861799036,0.002580348862045,1
"13",1945,"BEN",0.0324944548727053,2.69907212414505e-19,1
"14",1945,"BFO",0.041615894746127,1.95371060367966e-18,0.999999999999999
"15",1945,"BHM",0.0344524368976075,1.19848486705107e-18,0.999999999999999
"16",1945,"BHU",2.02256003484369e-08,4.07438413898273e-19,0.999004991547123
"17",1945,"BLR",0.0429086449908872,4.9797960107065e-19,1
"18",1945,"BLZ",0.0316548342601089,5.77066591101439e-19,1
"19",1945,"BNG",0.0318975972983398,5.9923694554642e-19,1
"20",1945,"BOL",2.41146290047002e-08,1.00213909792561e-18,0.99827964121363
"21",1945,"BOS",0.0325094875389899,1.50583014853791e-18,0.999999999999999
"22",1945,"BOT",0.0346570943320037,5.13018828395206e-19,1
"23",1945,"BRA",1.60225878367605e-08,4.04501202698329e-19,0.998426847836566
"24",1945,"BUI",0.0663236581136394,2.83342379297347e-18,0.999999999999999
"25",1945,"BUL",2.62428556738263e-08,1.07997279681485e-18,0.998434294420003
"26",1945,"CAM",0.0361419458570564,1.03143788069592e-18,0.999999999999999
"27",1945,"CAN",0.999999754813094,0.00429712954866314,1
"28",1945,"CAO",0.0343044917830105,6.03625233598397e-18,0.999999999999995
"29",1945,"CAP",0.0580587506468443,1.73761887429663e-18,1
"30",1945,"CEN",0.0382008356408721,3.32876840298558e-18,0.999999999999998
"31",1945,"CHA",0.0382185338611712,1.0089539073857e-18,0.999999999999999
"32",1945,"CHL",0.999999804482737,0.0039456778387332,1
"33",1945,"CHN",1.78603812651974e-08,2.72131227872201e-19,0.999147633095736
"34",1945,"COL",0.999999803665427,0.00281961014055252,1
"35",1945,"COM",0.0350154685587809,1.03953612879015e-18,0.999999999999999
"36",1945,"CON",0.0321494769242554,1.19451696509458e-18,0.999999999999999
"37",1945,"COS",0.31506573927243,0.00208154866442322,0.990238273290088
"38",1945,"CRO",0.0323064643208494,4.37983745409859e-19,1
"39",1945,"CUB",0.999999818941355,0.00426639399698909,1
"40",1945,"CYP",0.0300584794920534,3.81551157238454e-19,1
"41",1945,"CZE",0.999999864122136,0.00323935765602095,1
