"sftgcode","year","country","yrborn","yrdied","reg.eap","reg.afr","reg.eur","reg.mna","reg.sca","reg.amr","dosreg","auto.p","auto.lcl","auto.ucl","nomod.p","nomod.lcl","nomod.ucl","d.pitf","d.da","d.fh","d.bmr","d.dd","all","four","three","uds.mean","uds.sd","uds.median","uds.pct025","uds.pct975"
"BOL",1946,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",3.6545606485971e-05,2.14300816435672e-08,0.0586705172428161,0.00463027840714655,1.1858108426433e-05,0.645997649066112,0,NA,NA,0,0,0,0,1,-0.641040720680124,0.258390926272241,-0.631348195286021,-1.1873462438923,-0.169436571867166
"BOL",1947,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",3.90042033689758e-05,2.69054807319322e-08,0.0535213148148657,0.00407194950600241,1.56907474799068e-05,0.515824060097458,0,NA,NA,0,0,0,0,1,-0.660216250235771,0.250984429782689,-0.63950181339921,-1.19718462154362,-0.220770006551027
"BOL",1948,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",4.0014400129899e-05,2.95855352259799e-08,0.0513447842787703,0.00607121942680836,2.50924141642593e-05,0.59789640233307,0,NA,NA,0,0,0,0,1,-0.572906544895531,0.208856333041347,-0.558550000298839,-1.01019564442184,-0.20358499626397
"BOL",1949,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",4.23558203244027e-05,3.49957849610044e-08,0.0487678651183548,0.00649882558052331,5.90001211354703e-05,0.420355191759267,0,NA,NA,0,0,0,0,1,-0.575192389295518,0.212440323136709,-0.562494879494026,-1.02844956646671,-0.193073308076704
"BOL",1950,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",4.07123691994505e-05,3.03424155509308e-08,0.0518009208043541,0.00517183927953092,1.42545405772211e-05,0.654694129229109,0,NA,NA,0,0,0,0,1,-0.444016740582099,0.165142066781477,-0.436945835980877,-0.786305540462247,-0.140828812357581
"BOL",1951,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",6.89201681645321e-05,6.86617619400115e-08,0.0647117336189333,0.00737508117687394,2.82292002202945e-05,0.66164499613001,0,NA,NA,0,0,0,0,1,-0.879475911095888,0.250556739938096,-0.875702730980487,-1.38809428064469,-0.408081248960041
"BOL",1952,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000115416765023732,7.54099037876719e-08,0.150157807938664,0.00912014672693816,5.41236168005789e-05,0.610156715049762,0,NA,NA,0,0,0,0,1,-0.47929944780532,0.173128857289625,-0.471683790024283,-0.843196471040713,-0.160936904511053
"BOL",1953,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000152910363786302,7.1518760954486e-08,0.246437132452035,0.0147401239293379,0.000165808167624139,0.57440558891198,0,NA,NA,0,0,0,0,1,-0.479246526318007,0.174374757488454,-0.472434113741708,-0.834828279733684,-0.155568852816655
"BOL",1954,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000220565544369641,8.21954893339616e-08,0.371911583589488,0.00387036347288075,1.68678586862032e-05,0.472284878890815,0,NA,NA,0,0,0,0,1,-0.477856530507744,0.177912861862112,-0.469902276287441,-0.84629763350261,-0.142806403092028
"BOL",1955,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000576346985617153,2.1484691575927e-07,0.607518099991499,0.00770331268172389,5.83400050231491e-05,0.508104487661143,0,0,NA,0,0,0,1,1,-0.483521433654858,0.158301920822643,-0.478331298003186,-0.79437585001146,-0.186278341452221
"BOL",1956,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0240089562136046,0.00203234377873335,0.22907850619485,0.288008821401827,0.0573606563126221,0.728925193612886,0,1,NA,0,0,0,1,1,-0.0384907389158029,0.128380182346872,-0.039029952063188,-0.287489439724062,0.217402638056731
"BOL",1957,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0286245119308453,0.00320036074921957,0.212886529469861,0.270944570114895,0.0434851362844749,0.752353904343214,0,1,NA,0,0,0,1,1,-0.0412469873484432,0.124800998223651,-0.0443622113400511,-0.276993685565592,0.210549861522743
"BOL",1958,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0294465306345418,0.00384805571487138,0.192437502936371,0.279113553867517,0.0296878223229614,0.830497192417504,0,1,NA,0,0,0,1,1,-0.0395448926151265,0.124439672307814,-0.0427999509102523,-0.275201934713843,0.211863014628521
"BOL",1959,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.033380350427625,0.00398037603906783,0.229827643104779,0.321664251517149,0.0724095492253598,0.742305095533362,0,1,NA,0,0,0,1,1,-0.0384632098568179,0.123167317004309,-0.0424951693934805,-0.274336054074886,0.210670429645651
"BOL",1960,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0337612749121595,0.00436548322976424,0.217798569992885,0.260074072675915,0.0468569256834702,0.715347439425752,0,1,NA,0,0,0,1,1,-0.00166424437354541,0.114444319365636,-0.00205119765757466,-0.218769195945353,0.221390529870865
"BOL",1961,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0314776020591054,0.00387638640815753,0.213488773994055,0.248880571013479,0.0566188356377071,0.646558489640218,0,1,NA,0,0,0,1,1,-0.0363692429718396,0.124711261505535,-0.0372411276901522,-0.276270145965516,0.214739802211502
"BOL",1962,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0279615323008766,0.00289492816268896,0.221795170723767,0.341198968622174,0.0813219704351173,0.751869499426777,0,1,NA,0,0,0,1,1,-0.0375866565351371,0.126031579361013,-0.0410668438843708,-0.281842162370698,0.21673858493784
"BOL",1963,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0164289420188826,0.000904926784011695,0.235494886443551,0.228712383143097,0.045218934655825,0.649939651471761,0,1,NA,0,0,0,1,1,-0.0137841720126374,0.128875726610208,-0.0181631741811478,-0.256427362736517,0.243482397225997
"BOL",1964,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.0020035182625464,1.17441205379966e-05,0.255489833154536,0.00313017152701786,1.10353877276062e-05,0.471861651627418,0,0,NA,0,0,0,1,1,-0.475687721891379,0.176763933675244,-0.466393853354725,-0.846937354418482,-0.149330591416295
"BOL",1965,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000485502946772278,2.41864538378289e-06,0.0888807143769422,0.00388458903822713,1.25790039528445e-05,0.547302380138545,0,0,NA,0,0,0,1,1,-0.807383941299619,0.203868311115595,-0.804905153659386,-1.21702194933306,-0.420263110122023
"BOL",1966,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000350788159823084,1.96678548107435e-06,0.0589200707766453,0.00139537783180207,1.22656774624938e-05,0.137324244939199,0,0,NA,0,0,0,1,1,-0.42528441080057,0.178237776428444,-0.415491990649681,-0.803003098892282,-0.108113968330029
"BOL",1967,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000247440909536736,1.58194989853012e-06,0.0372790609072207,0.0035415442968492,4.54826620477502e-05,0.217353634522433,0,0,NA,0,0,0,1,1,-0.424649895249919,0.177097564235341,-0.41565640013828,-0.797520962225032,-0.105324596866636
"BOL",1968,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000173755499930593,9.93002621035465e-07,0.0295165347753366,0.00522694898379984,2.31784582810413e-05,0.543611468521818,0,0,NA,0,0,0,1,1,-0.425848921596293,0.176448868291584,-0.413643903759254,-0.794556799268155,-0.108003659564336
"BOL",1969,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000109608863330933,5.08482020861138e-07,0.0230869543991232,0.00244035655274379,5.66039501338199e-06,0.513915318456685,0,0,NA,0,0,0,1,1,-0.841523616206864,0.247450971364307,-0.834049306671446,-1.34117706023864,-0.381399193088222
"BOL",1970,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.00010611373940727,5.1843902363406e-07,0.0212619923234394,0.00428272411447862,3.53692185443949e-05,0.343414472343683,0,0,NA,0,0,0,1,1,-0.885234797770099,0.251388978399736,-0.884086032488953,-1.38639628275272,-0.414194832665853
"BOL",1971,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",9.56725456830822e-05,4.57391306224632e-07,0.0196228834953542,0.00430747859685594,1.57872429124996e-05,0.54242797697189,0,0,NA,0,0,0,1,1,-1.1293332224057,0.281599015903629,-1.12404324533164,-1.69709703525886,-0.600899543144076
"BOL",1972,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",9.69633449109488e-05,5.09103051901496e-07,0.0181361357660558,0.00268148971800683,5.84067369517686e-06,0.553114643422268,0,0,NA,0,0,0,1,1,-0.726333344166798,0.197896930580707,-0.72415089542445,-1.11787442415993,-0.354887608959399
"BOL",1973,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",9.53673595917906e-05,4.57117081723306e-07,0.0195117886737237,0.00415319929684117,1.00731314586405e-05,0.633253490008958,0,0,NA,0,0,0,1,1,-0.727132881273509,0.199496402193488,-0.721144751638219,-1.12870957069976,-0.356677374283029
"BOL",1974,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",8.76199428493889e-05,3.58437590445312e-07,0.0209731157222362,0.00477493139091781,6.34068856402223e-05,0.266333765454087,0,0,NA,0,0,0,1,1,-0.866692266949282,0.210785184613261,-0.865966004908496,-1.27970067707272,-0.455220533916791
"BOL",1975,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",8.82484570989458e-05,3.08144951023575e-07,0.024654388842675,0.00261170708595405,1.5232793210236e-05,0.310404820506622,0,0,NA,0,0,0,1,1,-0.876259996262868,0.216732174612408,-0.873109252881944,-1.30735524172372,-0.461905476089999
"BOL",1976,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",8.36264254353153e-05,1.05710653076304e-07,0.0620605617836967,0.00428175773637556,1.73674501293363e-05,0.515668364358412,0,0,NA,0,0,0,1,1,-0.791695865455079,0.207528694861075,-0.78238128902488,-1.20827595295152,-0.404850474090722
"BOL",1977,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",9.66790139792498e-05,9.14828369647686e-08,0.0927154779665261,0.0043251132667895,1.74082095987387e-05,0.520135685583285,0,0,NA,0,0,0,1,1,-0.817532586173305,0.198673339453139,-0.812619741341914,-1.21642301438608,-0.44262640921985
"BOL",1978,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.000163710456358181,7.03160330415951e-08,0.276032272978256,0.00389715427689513,1.61232576016916e-05,0.487008884472812,0,0,NA,0,0,0,1,1,-0.600139614765588,0.187044907734628,-0.595091862474456,-0.977110732277832,-0.2537717318264
"BOL",1979,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.662216862700344,0.337919529981399,0.882773151289877,0.629617747261439,0.335406589955444,0.851319341345047,0,0,NA,1,1,0,1,1,0.0190003717538255,0.121802681609087,0.017475450839773,-0.213621416548881,0.261145189285984
"BOL",1980,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.00215177412021961,6.94795601247365e-07,0.87000810371326,0.00500616045819196,3.17877569596089e-05,0.443310539884213,0,0,NA,0,0,0,1,1,-1.25813118644383,0.196469709420912,-1.25842387218992,-1.64107730340252,-0.866565699473001
"BOL",1981,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.00156927648609994,5.91063870269396e-07,0.806932628151667,0.00403553192856687,4.03645535194804e-05,0.289126797311062,0,0,NA,0,0,0,1,1,-0.965248951582642,0.212961353636334,-0.963426809711623,-1.38981709856797,-0.555334611172693
"BOL",1982,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.999999999999969,2.03351770095224e-08,1,0.997279716371704,0.603743446929452,0.999988663853422,1,1,NA,1,1,0,1,1,0.34473079095797,0.116790291311869,0.342327150773465,0.12143556904859,0.582690860546548
"BOL",1983,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.999999999999998,4.04471395837823e-07,1,0.997847004989452,0.726879742996051,0.999987610282527,1,1,NA,1,1,0,1,1,0.652984399621835,0.169177670739808,0.641010166938264,0.34988246796795,1.01370384712948
"BOL",1984,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",0.999999999999999,2.04540576068742e-06,1,0.9950096231408,0.727618292516901,0.999932809385284,1,1,NA,1,1,0,1,1,0.659757135873069,0.170004316183709,0.650780485025515,0.363817751640106,1.02347757833026
"BOL",1985,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,5.55566917029228e-06,1,0.993998860988063,0.615352777364928,0.999941691503809,1,1,NA,1,1,0,1,1,0.557929702877767,0.12588929707718,0.552051199804217,0.321028826442591,0.820096391313639
"BOL",1986,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,4.23764033556853e-05,1,0.997197675546471,0.667896639832039,0.999984118065178,1,1,NA,1,1,0,1,1,0.716181549748153,0.176531185552474,0.706293371564155,0.399569178505993,1.08769345668105
"BOL",1987,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,3.92180658423023e-05,1,0.997776597017016,0.789782826392498,0.999981344747454,1,1,NA,1,1,0,1,1,0.715105965886522,0.177789089773288,0.707981757566778,0.392501834774223,1.08126592796177
"BOL",1988,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,5.71208695340023e-05,1,0.997891567366864,0.760656471669495,0.999985812251957,1,1,NA,1,1,0,1,1,0.592689678911789,0.133011030292165,0.586241316620872,0.347175150740021,0.867762547816822
"BOL",1989,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.000275845523853276,1,0.997384400235214,0.682701355721167,0.999985203003905,1,1,1,1,1,1,1,1,0.713450029067249,0.17637866181436,0.699556009629417,0.404446078966903,1.08161809243846
"BOL",1990,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.000275330938897624,1,0.996862039022215,0.640397390401201,0.999982354091778,1,1,1,1,1,1,1,1,0.742428157066201,0.175241935430034,0.730841813048903,0.4211113762649,1.1045064218112
"BOL",1991,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.000243233052310088,1,0.997432009224036,0.80611026834343,0.999972441981237,1,1,1,1,1,1,1,1,0.741681903884664,0.171837936528502,0.733436091736506,0.426601830671552,1.1095221604488
"BOL",1992,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.000174885344265531,1,0.995869681245145,0.669446435961433,0.999965164585866,1,1,1,1,1,1,1,1,0.743316649217418,0.173542951303477,0.734781559369265,0.421309466803438,1.10380045485431
"BOL",1993,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,9.24556564031964e-05,1,0.997082351913844,0.61837059310479,0.999986125902964,1,1,1,1,1,1,1,1,0.743926735127966,0.175602339320979,0.736024566532955,0.430851956022331,1.11127247756119
"BOL",1994,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,8.93360321125866e-05,1,0.99727530940872,0.806996498860124,0.99996878975636,1,1,1,1,1,1,1,1,0.744203908004387,0.174359805796663,0.733216759291336,0.433733639188222,1.10736305835087
"BOL",1995,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,3.16336740499656e-05,1,0.995356580030908,0.587002563152013,0.99996906872988,1,1,1,1,1,1,1,1,0.69835736639929,0.165899440189001,0.686951669078675,0.40476428754233,1.05767279805163
"BOL",1996,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.11417879663677,1,0.996228292954721,0.664595829187526,0.999971598911779,1,1,1,1,1,1,1,1,0.7435347942028,0.172488140928997,0.738014466764592,0.423939287111846,1.10680498443086
"BOL",1997,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.100469178168166,1,0.996806042370653,0.650190421541271,0.99998091739943,1,1,1,1,1,1,1,1,0.847462364379613,0.189258159515649,0.840691068081072,0.502133336103533,1.23795304593478
"BOL",1998,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0736273937033075,1,0.994288402296508,0.644257843863804,0.999940242984065,1,1,1,1,1,1,1,1,0.849081387441929,0.185700161265937,0.839619902185687,0.510338585450565,1.23075460946245
"BOL",1999,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0701126945288229,1,0.996797376781642,0.690910076483412,0.999976925910044,1,1,1,1,1,1,1,1,0.83887121865585,0.190554533805625,0.834910287693064,0.480066323524143,1.22519281962436
"BOL",2000,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.00692811314488932,1,0.995198885578815,0.729872705962608,0.99993711954202,1,1,1,1,1,1,1,1,0.692695065289676,0.150558713900019,0.68937160030525,0.412075875707777,0.995495885396273
"BOL",2001,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0106086614717435,1,0.995023969639997,0.678872174529079,0.999947132829583,1,1,1,1,1,1,1,1,0.840642508471395,0.19327966082288,0.837823967546296,0.483351764941849,1.22554695256011
"BOL",2002,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.00775028869564201,1,0.99706995105586,0.755514583649084,0.999973314410697,1,1,1,1,1,1,1,1,0.779104340541153,0.18346439865351,0.772259154154745,0.439694269003892,1.15512972069561
"BOL",2003,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.00646209322537404,1,0.997052893140726,0.828322864074736,0.999957847411069,1,1,1,1,1,1,1,1,0.553770685016997,0.14498705031471,0.546082015101747,0.285686006481027,0.855584279667818
"BOL",2004,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.00796808456234374,1,0.996640086760233,0.724104187709175,0.999970172117758,1,1,1,1,1,1,1,1,0.585360864504679,0.147253501692355,0.574708895126386,0.320885452101083,0.890101917073393
"BOL",2005,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.00953722681332223,1,0.996382207445914,0.406647279969575,0.999990964828427,1,1,1,1,1,1,1,1,0.490682380093285,0.13681293929104,0.48370955533885,0.234957475614171,0.771633149285073
"BOL",2006,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0137396887958321,1,0.996801640085438,0.745438467644533,0.999969853068743,1,1,1,1,1,1,1,1,0.488794337801695,0.12943457188118,0.487098595899794,0.241512458281776,0.748447512798091
"BOL",2007,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0147424255300855,1,0.994985880204345,0.704011809559173,0.999939600282863,1,1,1,1,1,1,1,1,0.549757421483334,0.161236698665937,0.540696283497053,0.251720474864356,0.889492478756532
"BOL",2008,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0496594099442777,1,0.994159309678251,0.584915957354648,0.999951364576474,1,1,1,NA,1,0,1,1,0.537485856979069,0.167891333466527,0.536562995288241,0.213885659846119,0.864676916543326
"BOL",2009,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0502908334082999,1,0.997185967763257,0.70910119199004,0.999980588295894,1,1,1,NA,NA,0,0,1,0.475289729518505,0.210560459324469,0.471266013894366,0.0712466456565961,0.88664518260597
"BOL",2010,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0375883657459893,1,0.994006197861434,0.578408625290138,0.999950117524345,1,1,1,NA,NA,0,0,1,0.323862823167064,0.163000521221173,0.322182211975145,0.00243618461899436,0.647753461398927
"BOL",2011,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0626810284760088,1,0.992205740991571,0.348090204807958,0.999967051459447,1,NA,NA,NA,NA,0,0,0,0.2885524504534,0.181193680700279,0.290422427450966,-0.0592313600565562,0.640970073861209
"BOL",2012,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0393512123361797,1,0.99284310283063,0.274081504670765,0.999980381235411,1,NA,NA,NA,NA,0,0,0,0.284258799449178,0.18226101133009,0.283824094023731,-0.086614537392619,0.641517344324925
"BOL",2013,"Bolivia",1825,9999,0,0,0,0,0,1,"Americas",1,0.0718393380954581,1,0.985440724052302,0.117644221109351,0.999970897334458,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"BOS",1992,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.108191440179929,0.0115868733708154,0.556638222205781,0.535495257525695,0.268769725098194,0.783352976042743,0,1,1,NA,0,0,1,1,-0.594116722547772,0.206781965885078,-0.588567463848937,-1.01045248068468,-0.192700868540052
"BOS",1993,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0590912834451668,0.0100922146899422,0.278949600151244,0.324751629322249,0.106572978589924,0.659753257338775,0,1,0,NA,0,0,1,1,-0.591343999197927,0.207655015947698,-0.583698446790889,-1.01389448597406,-0.205268287409133
"BOS",1994,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0522637756187681,0.00939486381689446,0.24279941130056,0.271007743899044,0.0439391082356402,0.750444695552908,0,1,0,NA,0,0,1,1,-0.595287637286934,0.207329862051915,-0.589295491288532,-1.01008819366903,-0.21387870096317
"BOS",1995,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0467910053762126,0.00735193447833267,0.245478637027735,0.00461170105323431,4.92659229185981e-05,0.303466726415648,0,0,0,NA,0,0,1,1,-0.913046287705891,0.308304560191836,-0.8996050716619,-1.5315321346425,-0.338756736932564
"BOS",1996,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0582871646834291,0.0118140550806932,0.24267746162608,0.364882141780076,0.0932534320198446,0.762433872696938,0,0,1,NA,0,0,1,1,0.0154458820509637,0.178391069943666,0.0183431444365698,-0.336481398774613,0.358391501295983
"BOS",1997,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0607745071624685,0.0111212105080822,0.271296869915054,0.409966204479794,0.175834710439255,0.693517649621343,0,0,1,NA,0,0,1,1,0.0152123047527301,0.179346806982803,0.0175437766907561,-0.327494476565257,0.360169668373259
"BOS",1998,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0486976136149723,0.00550174548332845,0.32142495933759,0.396433119872349,0.0999842476750756,0.7952229366056,0,0,1,NA,0,0,1,1,-0.0381425961933539,0.182558886440983,-0.035633494728753,-0.398993037401929,0.306885438777419
"BOS",1999,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0081747696500434,0.000194547200379844,0.258774558852768,0.00437966397383645,1.50310174279121e-05,0.56281429020007,0,0,0,NA,0,0,1,1,0.0187264579651205,0.231174729391054,0.0254873729980758,-0.446952521509097,0.446043907465908
"BOS",2000,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00342279373255828,8.08054554415204e-05,0.127376851299447,0.0027935044992797,1.77791956338785e-05,0.306218506340056,0,0,0,NA,0,0,1,1,0.17190011565611,0.177596610305694,0.175159353598955,-0.180230435857856,0.509314121998091
"BOS",2001,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00210054161599271,5.22373225673202e-05,0.0781859527242372,0.00501360386158578,3.25780516427221e-05,0.437993592662758,0,0,0,NA,0,0,1,1,0.0939373527227951,0.218750616295331,0.0965734221650616,-0.348294563453213,0.50804393827048
"BOS",2002,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00170377099744442,4.64467594227929e-05,0.0590083869481962,0.00622294046371474,6.49877497932991e-05,0.376297383772606,0,0,0,NA,0,0,1,1,0.0995725742921661,0.223033476979274,0.101141826993634,-0.341396300855243,0.532760867988459
"BOS",2003,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00152462008048423,3.95400714451166e-05,0.0556816815323662,0.00368795715337403,2.16980196103334e-05,0.387055151699218,0,0,0,NA,0,0,1,1,0.0963260699465457,0.22364009563889,0.0983631575412601,-0.362576595830344,0.516938959605478
"BOS",2004,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00165650137219973,3.74963102804205e-05,0.0683988512892235,0.00482175578811745,2.53258573271759e-05,0.481032075315809,0,0,0,NA,0,0,1,1,0.17097925286795,0.220354958669228,0.170800353035442,-0.274968635992202,0.596771622204152
"BOS",2005,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0018436582363417,3.85169379296828e-05,0.0813650985351661,0.00519121037541422,3.53861105201885e-05,0.434869290896766,0,0,0,NA,0,0,1,1,0.16784679666956,0.219329147663609,0.16949426198617,-0.260168328482307,0.589007689347094
"BOS",2006,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00273331047278041,7.69532221388279e-05,0.0889297253594041,0.00683210070234879,3.77902812531514e-05,0.555985682432457,0,0,0,NA,0,0,1,1,0.256842824280154,0.170328204881215,0.257685044745246,-0.0839709415169343,0.586801745992495
"BOS",2007,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00509162825195545,0.00011296308957655,0.188196836899166,0.0133795332641173,0.000107933313920304,0.630129059982589,0,0,0,NA,0,0,1,1,0.236122426902624,0.217994634318017,0.237036213056331,-0.197235184608722,0.651936246967179
"BOS",2008,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0517172701704593,0.00408538543242685,0.420315979996419,0.427917992873578,0.203016140398675,0.687154002499516,0,0,1,NA,0,0,1,1,0.220056545088756,0.172724474355861,0.219878065493832,-0.121503909502752,0.566757070367761
"BOS",2009,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0639930603657496,0.00492741518485628,0.485580161532741,0.497580132344236,0.030092762481785,0.969337030695875,0,0,1,NA,NA,0,0,1,0.509887757657332,0.27541989381385,0.509152574151167,-0.0315415827302149,1.06530226418929
"BOS",2010,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.0612223042151589,0.00485595852684692,0.46569067884666,0.451959302958652,0.169560042289031,0.769099543377932,0,0,1,NA,NA,0,0,1,0.294598844107778,0.194305074796357,0.294811510743843,-0.0835789844679566,0.674355927678134
"BOS",2011,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.015801337104662,2.45826974955213e-05,0.91293237714536,0.00735166477868327,1.51208331283923e-05,0.78389702363054,0,NA,NA,NA,NA,0,0,0,0.16759811112295,0.213725001959877,0.163278460180349,-0.251286205033438,0.582847302201383
"BOS",2012,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00846743728826383,3.27798838438412e-06,0.956984618744711,0.00817940173254527,1.75169438805183e-05,0.79518667469585,0,NA,NA,NA,NA,0,0,0,0.234526146836149,0.21315222146477,0.236223073945153,-0.186856601044641,0.64348592805286
"BOS",2013,"Bosnia and Herzegovina",1992,9999,0,0,1,0,0,0,"Europe & Eurasia",0.00654110039692501,2.62207633254219e-06,0.942965151586031,0.0104836465662769,3.78833670352874e-05,0.747658139863585,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"BOT",1966,"Botswana",1966,9999,0,1,0,0,0,0,"Africa",0.726802293984118,0.480585494890497,0.88438375512656,0.82431831828943,0.275920248520686,0.982985956411095,1,1,NA,1,0,0,1,1,-0.109901764896668,0.23913990244817,-0.103657969354076,-0.603137070459698,0.343723620498511
"BOT",1967,"Botswana",1966,9999,0,1,0,0,0,0,"Africa",0.715198037280076,0.494698169621528,0.865615873731746,0.748616361384831,0.505346101967021,0.896702192681272,1,1,NA,1,0,0,1,1,0.0345964604973085,0.207245160257179,0.0395191178218123,-0.381561504943236,0.437502904204455
