"","year","country","demo","lcl","ucl"
"1",1945,"AFG",4.05874978165333e-14,5.61662693229973e-19,2.93297915996906e-09
"2",1945,"ALB",3.28979639675852e-09,3.17318465256871e-12,3.41068190959078e-06
"3",1945,"ALG",4.55396783595576e-07,4.56051416103571e-10,0.000454536807079783
"4",1945,"ANG",5.2808968431511e-11,2.1776990343772e-25,0.999921918422549
"5",1945,"ARG",0.349912241722177,0.0787796693659682,0.77209774327663
"6",1945,"ARM",0.999999888084982,0.0266648854587517,1
"7",1945,"AUL",0.999999999893394,0.999998300146385,0.999999999999993
"8",1945,"AUS",1.29479773209508e-16,7.37934979076832e-47,0.999999999999996
"9",1945,"AZE",0.999931179946673,0.00113721081181209,0.999999999994607
"10",1945,"BAH",5.9168136007356e-21,1.29743215721019e-26,2.6983054945337e-15
"11",1945,"BAR",0.999988343893571,0.376188463947564,0.999999999918065
"12",1945,"BEL",0.99999999303559,0.999990145610502,0.999999999995078
"13",1945,"BEN",0.0159502222982964,6.55420260130416e-07,0.997511493898091
"14",1945,"BFO",0.000366352448924353,6.25140264183564e-09,0.955526261677006
"15",1945,"BHM",1.55558751684263e-27,3.29731631451368e-35,7.33885466767396e-20
"16",1945,"BHU",8.23996886484212e-06,7.68869331626788e-11,0.468958391094093
"17",1945,"BLR",0.00231727759522842,1.61130508981104e-06,0.770012174204894
"18",1945,"BLZ",7.20647481467427e-12,1.73962375420477e-15,2.98531665708659e-08
"19",1945,"BNG",0.0337742280132973,7.60262431445847e-06,0.993816145643873
"20",1945,"BOL",0.00725301400224945,0.000246121968713767,0.178186860204367
"21",1945,"BOS",0.796132040237485,1.02520976402231e-06,0.999999932773438
"22",1945,"BOT",0.00382054915829572,1.18157154630595e-09,0.99991967537396
"23",1945,"BRA",2.03962058239746e-66,6.44016783986374e-200,1
"24",1945,"BUI",2.0991023138537e-06,1.1227660394463e-10,0.0377626095850845
"25",1945,"BUL",2.71448315852383e-05,2.28849519912948e-08,0.0311949475979647
"26",1945,"CAM",1.80544068109227e-10,8.61169334240976e-14,3.78510322037221e-07
"27",1945,"CAN",0.999999351266014,0.998501095455364,0.999999999719645
"28",1945,"CAO",0.000123536992850655,5.323543177879e-08,0.222847116601887
"29",1945,"CAP",0.111919406744417,0.00053372709509026,0.967470107851574
"30",1945,"CEN",0.163543858169494,4.55393712972653e-17,0.999999999999999
"31",1945,"CHA",2.85514476400365e-08,2.34434219194659e-11,3.47712405924065e-05
"32",1945,"CHL",0.999014216716081,0.90287149711678,0.999990949035131
"33",1945,"CHN",7.88834863170779e-06,5.72861789015685e-08,0.00108506978182267
"34",1945,"COL",0.997805231184013,0.00229125201821421,0.99999998888895
"35",1945,"COM",0.773251297900145,5.35037211395679e-06,0.999999539918875
"36",1945,"CON",0.98264865334383,0.00560228539334846,0.999998243394675
"37",1945,"COS",0.53043626635269,0.368911553515877,0.685826790589926
"38",1945,"CRO",0.997912669077903,0.0181119397417389,0.999999919294991
"39",1945,"CUB",0.978772661745703,0.287613420308321,0.999810137859317
"40",1945,"CYP",0.333423753173391,0.000198579015860401,0.999206802052138
"41",1945,"CZE",0.816615757174405,0.324983589432713,0.976296240165982
"42",1945,"CZR",0.840000813529057,7.93694740241846e-07,0.999999971204146
"43",1945,"DEN",0.999999810559272,0.981752544017176,0.999999999998069
"44",1945,"DJI",6.61866695177429e-07,5.24724127532678e-17,0.999880232940863
"45",1945,"DOM",0.000912797649193121,1.98543535224118e-06,0.295983959403099
"46",1945,"DRV",2.44570848866771e-06,6.3705186042545e-12,0.484253637389405
"47",1945,"ECU",0.234464239480762,0.0308109211370536,0.746880749838215
"48",1945,"EGY",8.58707271967421e-08,2.61386387185566e-11,0.000282023236049248
"49",1945,"EQG",0.533587905342769,0.00119586936677242,0.999086025772875
"50",1945,"ERI",0.76807115622715,4.10167279735682e-05,0.999996259894822
"51",1945,"EST",0.999999999999997,0.999995510004762,1
"52",1945,"ETH",0.000180703971811815,2.62561229104263e-07,0.110646136402175
"53",1945,"ETI",0.999999910312459,0.516285775145027,0.999999999999991
"54",1945,"ETM",0.00997343436888526,4.54276152446423e-06,0.95715421952471
"55",1945,"FIN",0.999733690702798,0.968777773299687,0.999997798273658
"56",1945,"FJI",1.11326790625789e-08,4.82299809981228e-13,0.000256903908155468
"57",1945,"FRN",2.29679349862511e-145,0,1
"58",1945,"GAB",5.19844312077517e-06,9.03445531688845e-10,0.0290434971098298
"59",1945,"GAM",0.808593059957897,0.077699006943986,0.99530156933277
"60",1945,"GDR",8.12258498820125e-16,6.22713152482939e-21,1.05949884983953e-10
"61",1945,"GER",0.140852804882225,5.25342446100052e-06,0.999804582231398
"62",1945,"GFR",0.000395294688445125,3.78056927080007e-08,0.805313144677695
"63",1945,"GHA",0.270992995101727,0.000607984118471066,0.995616754167312
"64",1945,"GNB",0.000255684521827299,5.66002807667756e-11,0.999135406541685
"65",1945,"GRC",0.934776918129001,0.544475322238269,0.994214603869231
"66",1945,"GRG",0.126273743100596,0.00142435763541485,0.936074634161805
"67",1945,"GUA",0.999741345018898,0.467222298331682,0.999999941299219
"68",1945,"GUI",0.00126026240843949,2.91218113486627e-09,0.998174392107109
"69",1945,"GUY",0.0506024200661041,4.25962782280591e-05,0.985226617011069
"70",1945,"HAI",0.0325510178313487,0.000604730349449452,0.651676103668683
"71",1945,"HON",0.00013912916697522,1.41873822591568e-07,0.12008666686734
"72",1945,"HUN",8.78441777357443e-13,8.85621130767337e-18,8.7132054799025e-08
"73",1945,"IND",0.996545502263966,0.742606963976053,0.999965332483818
