"","year","country","demo","lcl","ucl"
"1",1945,"AFG",2.25812981155879e-12,3.36751612281914e-18,1.51421473236966e-06
"2",1945,"ALB",2.76823444901041e-08,5.88998981467628e-13,0.00129935119457252
"3",1945,"ALG",2.07149013420105e-06,1.18358731730603e-16,0.999972418315502
"4",1945,"ANG",2.21906612156084e-07,3.54533754187349e-21,0.999999928002589
"5",1945,"ARG",0.101404436587329,0.00160728547173453,0.887770517266776
"6",1945,"ARM",0.408145169144054,7.10932111846087e-09,0.999999985050413
"7",1945,"AUL",0.999999910808131,0.263436792341657,0.999999999999997
"8",1945,"AUS",7.36056583324447e-07,1.45608251861415e-15,0.997319614214815
"9",1945,"AZE",0.000602683671850213,1.56668180293957e-13,0.999999569197595
"10",1945,"BAH",6.00958034327173e-10,1.54147020311471e-22,0.999573360054413
"11",1945,"BAR",0.999999652439176,0.592106114250157,0.999999999999825
"12",1945,"BEL",0.999999993203315,0.992620180323227,0.999999999999994
"13",1945,"BEN",0.766012842733521,7.74463756303006e-07,0.99999992773744
"14",1945,"BFO",0.00011565653456265,2.62595573348666e-11,0.998041177669352
"15",1945,"BHM",0.99996755190437,0.0104205333092453,0.999999999988912
"16",1945,"BHU",1.33131212708651e-08,1.05871184602912e-14,0.0164653765919975
"17",1945,"BLR",0.687997147817441,4.04005165133449e-08,0.999999991691344
"18",1945,"BLZ",0.999997179137085,5.68412834975677e-06,1
"19",1945,"BNG",0.0368517490950622,8.37088242299347e-09,0.999994282070036
"20",1945,"BOL",3.70360656212921e-05,1.5679400987414e-08,0.0804502872049313
"21",1945,"BOS",0.522512644016613,5.45586646280125e-08,0.999999954438934
"22",1945,"BOT",0.667379896446623,3.2032924385677e-05,0.999992042845453
"23",1945,"BRA",0.000668332263359876,1.91858273550731e-09,0.995728739874238
"24",1945,"BUI",0.000542509697631227,3.7334103356311e-11,0.999873303580708
"25",1945,"BUL",1.21995732082135e-07,1.81422664578928e-13,0.0758152607028863
"26",1945,"CAM",6.21351258541178e-06,1.52203671561076e-17,0.999999605774061
"27",1945,"CAN",0.999999947593807,0.0435174780056933,1
"28",1945,"CAO",6.24322895228143e-09,4.75470131852008e-18,0.891277896132608
"29",1945,"CAP",0.00306076600227071,2.63888946105562e-10,0.999972004633435
"30",1945,"CEN",2.27646528172209e-05,4.95601303415133e-16,0.999999043708735
"31",1945,"CHA",3.96504396015877e-11,4.16791426627897e-21,0.273891592803126
"32",1945,"CHL",0.99999935399665,0.304028066702636,0.999999999999818
"33",1945,"CHN",4.31108637732561e-08,6.2132274433166e-14,0.0290439582049406
"34",1945,"COL",0.995596992281343,0.00978176092388246,0.999999806795258
"35",1945,"COM",0.220578663709625,2.32466725051909e-09,0.99999997097459
"36",1945,"CON",0.999998534196147,0.00103185990513891,0.999999999999998
"37",1945,"COS",0.382811116769355,0.205861274460848,0.597434978778535
"38",1945,"CRO",0.0184958109627935,1.6283962250447e-09,0.999995414405424
"39",1945,"CUB",0.989286442731858,0.519709633375232,0.999873110684058
"40",1945,"CYP",1.97039976916874e-07,2.72848149614248e-18,0.999929728111333
"41",1945,"CZE",0.818331882214387,0.280674347843925,0.981132970253616
"42",1945,"CZR",0.999999999731502,0.00208474862446806,1
"43",1945,"DEN",0.99999999776832,0.998769792336714,0.999999999999996
"44",1945,"DJI",1.54063651838335e-06,2.32011914199055e-14,0.990319806508018
"45",1945,"DOM",3.97032512613089e-05,1.53996785079756e-08,0.0928639972426784
"46",1945,"DRV",6.18683932826943e-11,2.98812440433614e-18,0.00127933133847786
"47",1945,"ECU",0.0194604479358253,0.000149145218770252,0.725319405740516
"48",1945,"EGY",2.57457717495045e-12,1.95837886589768e-19,3.38454596420237e-05
"49",1945,"EQG",0.19128070522272,5.34641366272572e-07,0.99999044321269
"50",1945,"ERI",6.60915724501503e-08,5.40620437232993e-18,0.99876387310007
"51",1945,"EST",0.999997728067185,0.000189048162469635,0.999999999999999
"52",1945,"ETH",4.24720241974628e-11,1.71666644817425e-17,0.000105068943969113
"53",1945,"ETI",0.599373859989023,9.51738994530338e-09,0.999999995747926
"54",1945,"ETM",0.200755284826271,1.32287869733571e-08,0.999999790325551
"55",1945,"FIN",0.999999937601055,0.739445048406764,0.999999999999989
"56",1945,"FJI",0.872169833984699,1.24095458603058e-05,0.999999733421116
"57",1945,"FRN",3.39095599703074e-05,1.72428671047672e-11,0.98522688853397
"58",1945,"GAB",1.77100815904468e-06,9.24170992449854e-13,0.772408226030592
"59",1945,"GAM",0.395656217978643,8.11951850618321e-05,0.999810584551906
"60",1945,"GDR",3.96439398312055e-09,3.97699150790565e-17,0.283248475836419
"61",1945,"GER",0.999999551276284,0.000589146530776355,1
"62",1945,"GFR",6.9406704988476e-07,1.39472144500832e-14,0.971862289806424
"63",1945,"GHA",0.00154957958338337,3.82723132787622e-09,0.998413571776924
"64",1945,"GNB",1.56945085663444e-07,5.96410187010758e-22,0.999999975786952
"65",1945,"GRC",0.955035930799806,0.217154868249935,0.999385504716777
"66",1945,"GRG",0.999478360020769,8.91730695343626e-05,0.999999999975708
"67",1945,"GUA",0.999999563198068,0.0349437542662844,0.999999999999993
"68",1945,"GUI",7.79953707821713e-05,1.91763440582201e-20,0.999999999996848
"69",1945,"GUY",0.00131513542898579,3.69697140503335e-09,0.997872658574047
"70",1945,"HAI",0.00251256480593582,2.07698177575066e-05,0.233996237137641
"71",1945,"HON",1.26376489915797e-05,4.37085897669129e-09,0.0352525390539793
"72",1945,"HUN",2.60987830007716e-08,8.15130092219272e-14,0.0082870430824756
